ID;Name;created_at;Salary
48be9890-da9f-4546-8600-3bbc3464a4d6;Alexis Lawson;2005-01-19T02:09:17;44.63
5cbb509a-c060-45b5-bde1-1e836812200a;Tammy Cummings;2019-06-19T07:32:57;5038.12
020d8a8f-e5c7-420e-b123-2231500474c4;Marcus Graves;2014-03-18T02:28:08;6268.26
3839db4d-a0b0-4ea7-960b-a7be6a2496d8;Wayne Bailey;1979-12-31T00:55:46;6835.14
ff9ec8b4-57b0-457b-812b-c65b15863778;Sandra Fowler;2013-05-10T15:24:50;5120.43
38820ff2-6569-40b8-95b3-069069a0b733;Crystal Choi;2000-06-24T03:33:50;4615.19
46ab92d9-f256-4b53-a370-539bee4a4b62;David Cook;2014-10-31T19:58:37;2119.36
46038cab-0f3d-46e0-a323-d79e73869418;John Perez;1976-03-28T00:12:19;1911.88
6bae69b1-4e1b-4e28-b7dc-f7b27d97613f;Heidi Riley;1982-08-15T12:01:26;1743.33
45abd403-6741-4726-a03d-a6391e0e2ffd;Joshua Mckinney;1989-09-19T01:08:45;1490.99
6a2edd95-7915-4d51-aded-413bb43f355f;Mrs. Denise Nelson;2021-04-14T20:34:19;8549.21
4a9bfc00-192e-4d37-b79c-05da425fea71;Jennifer Marshall;1976-06-27T13:33:42;5395.22
307cb228-7523-4cc1-aa4e-9db93e507e0f;Nicole Johnson;2023-09-28T13:59:34;1135.71
4926e632-71bd-48ea-9e32-1e82f48697b7;Krystal Miles;1992-05-23T03:16:46;124.89
4bf637b4-9430-4158-83cd-6178f578b202;Jeremiah Oneal;1978-03-10T17:44:54;2931.84
790b1990-a428-4a2e-9890-0991b366dcbc;Amanda Chambers;1999-09-23T17:51:04;7166.85
7a67a0ca-fc14-45c1-977d-226020bdbe66;Matthew Gay;2017-07-06T18:36:02;3689.35
737ab5fd-791d-40c4-bf13-63754f439433;Timothy Miller;1977-03-29T13:52:56;6785.69
117d0b17-70f4-48cd-acb0-08dcb00c1552;Julie Day;2006-10-31T15:18:17;1244.31
a82c84ab-ef10-437f-8ba9-3005c4022537;Justin Rivera;2016-11-03T11:54:20;2920.18
2b5deb8a-645d-427b-bb19-062c3e48287d;Christopher Davis;2018-06-01T16:19:23;5497.2
b0deca69-debc-46d2-8990-f14fc6d875de;Eric Hill;1981-11-04T18:52:26;2495.42
35152cba-ec4f-46ab-aa07-cfddee9cee1f;Micheal Smith;2013-01-20T15:29:56;9589.85
8a2a1b8e-5ea6-4c39-8c08-c6ba1cb42e4a;Donna Miller;2017-06-06T04:49:02;6553.72
ceb4d20e-3d0d-4b35-854e-5126795300f7;Alex Henderson;1990-04-25T10:08:49;3692.37
d996f125-191c-496a-8ab4-e61dd109e20a;Rodney Moss;1999-02-28T03:25:49;642.13
6bfee0d5-6b2f-494a-826a-50b85c9716df;Kellie Ray;2002-11-01T00:52:06;4167.98
aabc1f90-2de4-4434-a0ec-729fb41cb80a;Cesar Elliott;1978-10-17T05:11:12;7158.3
1b2836ea-46e9-4b75-880c-762aec319b23;Aaron Cowan;2009-04-01T17:24:22;4115.99
9a46f117-4437-4933-8b83-a6e8fef5a551;Jessica Wilson;1987-06-28T10:59:11;5209.67
2e0fcc0d-f36f-47ce-9057-49979916e08e;Sydney Smith;1976-06-12T11:12:59;3194.29
8122a08e-324f-450f-8e7a-ef59176fb51c;Steven Simmons;2022-08-06T10:57:49;813.63
8e36a7af-b1c2-47b2-ad38-4c4480a2e6f2;Carol Cruz;1973-08-26T17:32:23;3941.9
919a8f4a-6d61-4061-9e63-256a9e2dd66f;Terri Russell;2005-01-23T05:19:22;8684.97
d23731f6-9305-465a-ac1f-024f13ae4690;Emily Howell;2011-09-06T06:56:35;8320.87
a9c0fdec-6c25-4ad6-9dcc-668fa4007b48;Daniel Russell;1998-05-16T15:58:02;6741.46
75e693b6-b952-4fba-b97c-e787f01688e4;Michael Vargas;2005-10-28T23:37:06;8202.9
e8b463bf-c7e0-4623-86fc-21665637a9d9;Dr. Madison Andrews DVM;2021-11-12T09:41:43;585.41
113c88f4-d3ca-4477-8fa2-d2731240c5fa;Samantha Oneal;2020-08-16T18:38:07;9413.67
923e267e-f117-4274-9840-bff8166da609;Eric Scott;2004-09-26T05:47:38;3990.85
aa9bb48d-2134-44aa-bc8f-167a04d6466e;Jeffery Mann;2010-05-01T08:35:47;9965.4
f4681cdf-c988-49dc-b4fe-120b1397f163;Richard Zuniga;2005-07-27T16:38:07;9973.44
7531b0bf-2871-4114-a013-76e276819845;Danielle Wilson;2003-01-29T15:36:13;3654.65
6721f589-e67f-4a4e-8f1b-88dfb61c14e4;Roger Chavez;1978-07-29T02:45:51;8258.85
80e5a698-00d2-4f48-892f-4d5b8f675968;Kerry Johnson;1978-12-14T13:07:03;6324.5
b44d88b5-b3fe-4504-b870-94de1b1b928a;Tonya Price;1984-01-24T04:10:00;1461.67
c30b2808-b65f-438e-b2f5-cd3ff0896825;David Austin;1990-05-10T12:04:26;1173.52
46a1faed-b8b6-4abe-95ce-f1e4bc5a96a2;Spencer Brooks;1986-07-26T19:40:40;5783.2
2304deae-eaa4-4fb7-a084-bedea83c4c08;Douglas Barr;1984-01-13T18:52:32;3260.52
e5efdaa5-5726-4dc9-aa25-05aa51688dc6;Shelly Fleming;1989-10-02T21:29:53;2762.5
0b9c2479-f152-4f17-a56f-c729228b9fac;Kristina Clark;2001-05-09T18:35:38;3073.62
2e567afc-c3e6-403c-a0c5-716a876a516f;Karen Gilbert;1979-10-18T10:42:07;6942.29
0fe00010-21fb-441b-a701-8feb0a3db26e;Shannon Rhodes;1996-01-07T22:37:48;339.76
86dd3b65-673b-45c0-8740-516000f840fe;Debbie Williams;2022-06-16T15:14:18;3457.61
232dac75-7c20-4bb3-8de5-a69cdab95791;Brandy Schwartz;2011-11-23T13:31:16;5157.61
156e00c4-0f86-4760-a8b0-cbeb53c1a1eb;Michael Oconnor;1970-01-24T03:36:33;5779.58
1d8a5b3a-3512-4caf-8585-6260c5dfdbb2;Geoffrey Mendoza;1996-09-07T03:21:01;1353.52
12240705-d35a-4a14-a437-f9203b10563a;Dr. Jeffrey Smith;1985-06-05T09:13:02;8970.24
7c091096-1770-4506-aab6-df2284264520;Jenna Thompson;1974-03-21T12:10:41;5060.77
1276bb2e-185f-4658-98ed-21757ebada36;Frank Brown;2011-04-22T19:21:51;1274.12
85cf3c93-79ff-4246-adc8-b698c7230929;Regina Wilcox;1992-03-17T22:42:18;8204.74
4268e2b0-c559-45e1-9732-6bfde5c5fb71;Anthony Boyer;1997-06-11T14:06:01;1600.84
ff0c02d4-59d5-44ec-90e0-fdac78de437c;Charlene Saunders;1982-08-15T22:52:39;5712.0
467365a7-d11b-4ec4-aa3c-0c489d734dcb;Sandra Taylor;1988-05-24T06:06:55;8328.76
23bb5a0d-38d7-474f-a91e-17441face6db;Jerry Reed;1970-08-09T11:53:04;3060.89
0b1d9280-3f26-40e3-b3cb-362259c21586;Deanna Lopez;2009-01-28T21:36:53;2357.25
e3c6cbee-5bc0-4198-ba39-ff7042862c45;Lori Brandt;1988-05-26T17:28:53;605.56
d6acf304-5a2b-4c73-a04e-263e574b411a;Joseph Torres;2017-11-15T10:16:16;5292.51
0b4718ad-0c1b-4c26-b25c-1827df19f370;Stephen Faulkner;1980-08-23T01:26:53;8015.92
e97ee52a-4dc8-4446-b488-4a16e1f23a20;Ryan Solomon;2023-06-22T19:59:07;9537.6
ea868539-2c5c-4301-85f6-4f338cea5c8b;Sophia Torres;2015-05-18T19:32:07;2459.98
58ddd411-f5d2-448c-ad14-f628b9e8ae56;Jacob Cooper;2005-04-19T12:56:08;4323.2
b8b1205e-3911-48d0-99d9-07e5ee3f65bd;Katie King;2004-11-22T19:51:13;5358.9
3563e294-bf3e-477a-8557-3355b5f22c1d;Hailey Beltran;1996-08-23T15:18:19;2722.4
549cb47e-5209-408e-9f7a-78a660f65ad0;Jennifer Cardenas;2014-01-15T21:16:13;5645.69
d84d858b-475b-4c14-b846-20541b152869;Russell Pruitt;1980-01-19T20:32:29;8778.89
418b6d33-1551-4e12-9856-bbb08bb2de2a;Bryan Nguyen;1971-01-31T17:10:18;8829.62
5c151b78-2751-4213-8027-1097f10f835c;Mr. James Hall;1973-06-19T14:00:41;5583.64
910d06b6-89fd-4af9-986d-4572d3590f67;Debra Flores;1972-02-06T15:02:49;94.77
f437109d-0075-4c4d-9bb0-56a2e50f48e5;Cynthia Mcdaniel;2002-12-17T18:20:18;8316.98
3a49cb04-37ba-428d-86f7-302d62bd99ae;Matthew Lang;2016-01-26T14:50:12;4782.16
21ece55e-b486-4f13-8ba5-1fd656793f06;Brian Garcia;2023-04-19T00:44:52;5092.9
dc3cdafc-5e49-460a-8909-6b5ef28f30c0;David Crosby;2015-12-07T00:07:39;3164.25
8017fb92-320e-4d22-b6e3-e228f129ddcb;Robert Miller;2011-12-30T05:37:46;4494.99
d2f4cf2e-5887-43f1-9722-dd1e121c1ab5;Laurie Torres;1981-09-20T00:21:49;7857.3
c8a9c12b-b335-4fe7-a615-afc088bf6f17;Phyllis Mccarthy;2013-01-23T17:54:57;3451.2
39fe4810-c81a-4c01-9203-382f9c07b917;Charles Richardson;2023-12-03T01:10:29;8629.44
3541adbd-1316-4396-bedd-05ba2901cb3a;Mr. Kyle Scott DDS;1970-03-30T11:50:19;8324.65
99cf6fee-1241-41ef-8a5e-e510fc99c09c;Amanda Cooper;2008-02-06T12:46:34;8016.33
e224d6fc-9250-4b71-aff7-f641d2dee28e;Katelyn Martinez;2014-12-31T05:09:26;7913.55
582a4726-4283-43fd-a38a-aa3863a7e79a;Gina Taylor;1980-03-15T20:11:21;808.47
e8a3b05f-4538-45f4-9760-88e55b5b1743;William Villarreal;2009-10-12T06:07:51;1987.93
f3bbf976-ee66-4bc7-886e-bd7681652265;Steven Elliott;1977-07-20T05:40:42;2318.49
38af9fe5-dd34-4576-907a-69f617bab888;Jeremy Patterson;1983-11-08T02:20:29;3176.6
7c119746-2fe6-44ac-b468-63208c47eae1;Kara Grant;1994-06-25T23:51:26;9069.66
b34ae6da-fa4e-428f-8357-d8f18099d335;Christopher Bush;1991-05-24T03:55:12;9989.86
673c2c14-8648-4bbe-9f76-d9fa65a6b899;Timothy Thomas;1987-11-05T09:52:33;6207.63
762a14bb-d991-4bed-b9fc-b9882b363a8c;Ariel Doyle;2011-10-07T20:52:46;2671.74
52046405-677e-436d-9c15-0ae0a3a94da9;Joseph Lawson;2005-11-04T17:53:16;3671.68
5503fa84-4adf-4dda-a00a-e5d2d6c4086d;Matthew Lara;2013-07-18T04:50:05;1777.5
f7b7b3f1-da91-4f4c-9b36-fdbc74b6ee7f;John Thompson;1984-07-31T16:09:34;5226.49
d50f88d0-a172-4b6f-bacf-f0be1cc3f06a;Hannah Glover;2009-02-17T03:16:24;2830.9
714a5139-8e92-4aa1-a5ba-d88595bf7b5a;Justin Harrison;1982-03-29T16:09:24;8449.23
801941f1-4a90-40b7-8441-3f7387825b13;Alex Hill;1972-09-09T15:02:52;732.79
d5700b5a-8be0-45fc-91df-c26b0ad6ae8a;Nicole Riley;1992-11-24T12:27:30;4113.61
9f3176c0-468b-4b70-8b6e-6609f5b9cc00;Wesley Miller;1982-10-18T18:47:59;7797.54
50f0bf57-a51e-440c-974a-4e60a432e35d;Kimberly Thompson MD;1986-07-23T01:38:58;3537.35
035da456-5dbb-4a03-83c2-b7da05dcb25e;James Brown;2015-08-08T04:53:21;8411.11
4e538609-1f92-454b-bb98-c8d5988d3b07;William Dominguez;2015-01-30T16:40:43;5969.97
9159ed0d-d9a0-4080-b884-9fbd52e074e5;Danielle Cooper;1991-08-31T15:13:31;7985.6
55621de1-61db-4e69-be10-dce5680df4f9;Sarah Daniels;1997-09-24T18:58:20;2814.73
b032378f-a6d7-4654-9460-68abe01ce89d;Craig Arroyo;2005-07-05T07:07:16;2342.56
f7023321-a90a-4843-82bb-c6354e48ce3c;Thomas Jensen;1970-01-16T07:05:30;7195.28
54d9159b-83c8-4d27-bd95-edb7f9405fc1;Gregory Miller;2022-07-15T09:38:15;1010.76
0f2f37b0-22dd-4f28-b9dd-ed0c058c4c3d;Tiffany Marks;1992-09-22T15:17:11;9530.35
250f33c8-f4c0-453a-84c0-0c31bb8cc59b;Mario Escobar;1986-09-27T22:01:55;1250.75
6d83cb04-570b-4a6d-8bb0-56566ffef3e8;Melissa Ford;1977-12-12T05:16:04;9730.0
1d1a9ea3-adc7-4c54-82b3-7a4b711e02d4;John Cook;2005-11-27T21:41:35;8628.0
00269a2c-9fd8-42ea-88bf-b76d19e4e320;Thomas Nicholson;1997-07-26T06:59:51;6469.48
289cd17d-9c0c-4dda-bdff-c6cc0eb96dcb;Richard Cooley;1989-10-14T15:21:19;5655.4
4c661c0f-c6ff-4b76-900f-9914b66da8e3;Heidi Thompson;1972-06-29T06:09:22;7913.83
01cf8436-31cc-42bb-9e83-e5414492cc12;Leonard Rice;1977-11-10T17:36:11;7500.55
079f4a6e-2b96-40ed-8ed4-1517d92266b5;Robert Mcneil;2011-12-16T00:05:46;3372.49
4bc10248-6815-4dd7-a780-16019430efd1;Justin Adams;2013-06-04T10:54:24;7506.22
b3876d10-99de-4bc5-99d0-2e406037a3a7;Michelle Perkins;2018-12-16T04:47:01;9948.4
b0ee761b-0935-46cf-b486-312bef773245;Katherine Huang;2022-11-20T17:56:45;1851.48
3fee6277-bf90-44b9-8e87-e8503a65b6e2;Nicole Wiggins;2002-06-11T12:31:24;5526.64
bbc173c7-265c-4480-a234-c0481c0e54d7;Richard Anderson;1972-11-07T16:29:20;4089.97
60194c32-806a-4ab8-b5c4-a0e49348e42d;John Charles;1987-06-25T16:30:15;9333.87
63e85fdf-d9c6-40ed-8e44-7a0aa15070fe;Jessica Brown;1998-07-23T11:01:46;7666.47
6a85c5ae-04a8-435c-bf9d-7cf64de75665;Ronnie Forbes;2008-12-18T09:22:43;7686.95
54ed0e60-affc-48e9-a2de-ffdbfd328aa5;Lisa Anderson;1990-12-14T05:44:06;9697.61
34708c02-e153-4b8f-848d-67442489373b;Jim King;1981-03-10T14:35:33;9443.58
942371e1-ed79-4d00-ba38-2a53b4273b04;Juan Greene;2016-01-04T05:49:44;5888.65
e54d37a1-0260-4457-84ab-05ee33755744;Hayley Guerrero;1991-09-10T16:16:56;6870.81
8b3d69b7-1704-4146-b12c-0940a49778e2;Todd Marquez;1989-07-27T18:07:25;5387.12
589e6978-1960-4b47-8ec7-f527d9d2a887;Christine Flowers;2014-08-11T00:18:11;4028.16
6fe2b89d-297a-4fa0-a5bb-cebfd242f926;Alicia King;1975-10-21T05:17:17;8512.52
e1eac6fa-c738-4fd9-86b8-20374b833e20;Jason Dougherty;1972-03-21T00:27:11;37.57
160b3ffa-251a-45b2-8071-4bb79b8ad161;Jorge Foster;1997-09-17T05:22:12;693.25
50d2b98b-3def-45bf-a46d-6bca19c502db;Christopher Patel;1986-01-08T07:08:05;5174.13
6e999c46-17fa-4ba0-9a4e-b6109c5ea35b;Crystal Moran;1988-06-16T12:27:04;7960.67
000ac086-90ee-43b9-9bff-f4d071a48a01;Jennifer Miller;2024-02-22T15:20:22;8435.48
df85e6bf-e2cf-4ef5-8ec1-78acbd797e9a;Clayton Garcia;1994-06-04T02:50:50;4823.69
f0b87177-8c51-443d-94e9-64d4c098d286;Danny Davis;2015-12-20T21:50:15;8506.4
eb002884-ef1c-44d8-a21d-8459194e36b3;James Norris;2003-11-11T23:55:58;1322.7
21c7dfde-c596-40b6-8be3-1109a185a46d;Joshua Taylor;1993-04-14T03:17:42;5609.45
9c6a858e-683c-469c-a463-f3a0ebceb340;John Marshall;1994-03-04T06:56:18;512.56
ad19aca3-0351-49a9-868b-a1d3f1c37d63;Patricia Stephens;1986-10-06T07:30:22;9517.79
70e86f99-fbf2-47a3-aaad-d5ee2d9a5462;Richard Turner;2011-10-15T14:42:45;1470.77
0efeeadc-a2e5-4d03-8b31-d2e47e41e579;Christopher Brewer;1973-07-21T15:18:15;1765.0
cc01bc9b-259a-4bbe-af18-780731b171b6;Amanda Martin;2018-09-11T11:37:13;7843.17
27754a94-f57b-4e58-9134-ea8cf9e7168e;Abigail Morales;2013-05-29T03:21:13;362.26
7a3dad4c-bb7b-4188-b83f-e6d7c8ea4e96;Alexandra Murray;1997-03-31T09:05:14;9051.84
b45d072e-7078-49f4-9b0d-4810c477cdad;Carrie Hensley;1975-01-18T21:24:25;4440.2
d65c037a-c8a4-4006-9303-223407d8ab49;Sarah Short;1997-02-02T08:57:08;3177.59
8b9db228-ba39-497f-9c06-aff7e911f243;Emily Finley;1998-02-03T06:03:26;2981.49
d30e75f6-8627-410f-a755-109fe9258090;Richard Roberson;2019-11-29T13:19:31;9041.34
c6e8cc67-025b-47b4-a324-6a33ed515659;Elizabeth Price;2000-01-20T18:11:10;1439.44
81734cdb-7a06-43a2-ace6-ce51ceea3c09;Alyssa Cox;1986-11-11T17:25:05;8127.45
4826a222-471d-4e47-afe6-32366e4d0cd1;David Salazar;1983-12-01T05:39:00;5043.32
e5a62012-7eb8-43a6-a9ed-0290dde76363;Amy Barrett;2002-02-05T22:06:54;9212.7
19c2337d-9e05-46bc-b8fc-3b17b28f5ba2;Crystal Jones;1986-06-08T04:01:17;726.2
b964a0c7-a670-4775-a8d4-4ca7918a4325;Rachel Thomas;2014-07-31T06:53:37;2480.54
e64ad344-e8b7-462e-9d32-af13f971ff8f;Laura Carter;1980-01-10T16:26:58;3506.33
34d78409-6ab6-4d58-b612-19ad8c11dd86;Michael Romero;1979-04-02T04:43:09;4179.28
ea4da1a9-439d-49bb-b8f3-fd4f5c2bee92;Colleen Cochran;1971-03-30T01:08:23;4505.75
44ea9557-7e3a-4a20-933d-f6e9b5b31718;Claire Kelly;1998-07-26T18:17:31;8579.77
e7b550fa-b56b-4796-ad82-85675feaf4a9;Molly Green;2006-10-02T07:12:48;7213.71
00f15194-4a60-433b-93bd-051c56d512a3;April Robbins;1995-07-24T00:53:34;4762.86
b40aaa7c-7ad4-4385-8874-d5df7f9a63fb;Robert Moore;1996-11-14T23:48:22;5802.76
c2c5538f-fe70-44e7-9b24-97e5d7056894;Terry Escobar;1990-07-31T00:51:22;9678.31
39ec46d0-4218-4573-b8f4-665798d83675;Joseph Solis;2010-10-05T17:47:38;4509.59
91abd31a-a8c5-479e-89f4-8eaad57afab9;Mrs. Madeline King;1996-11-01T06:58:42;5773.42
615620f3-0fa7-4438-af3f-49f4f025ff13;Ronald Clark;2015-08-30T21:14:22;6707.5
812de68e-714c-4bea-a471-d6bdd6e41a29;Morgan Gregory;2004-06-15T17:00:19;5358.2
7d9c104f-3886-462e-8cf9-ebd42645f7dd;Shannon Williams;2006-08-06T10:12:59;586.16
532221e2-fcb0-459b-8b94-0dfde4627a5a;Heidi Robinson;2007-04-22T01:29:10;467.0
c1d5ff3c-be07-451b-8a27-12ba332748a6;Allen Rubio;2003-01-01T15:47:45;1158.74
5801f10c-e7c7-4483-ad06-9ebe3cd10068;Yolanda Brown;2014-02-14T08:53:55;2925.97
0be1a657-606a-432b-8987-7942eacef95f;Jose Conrad;2007-06-27T05:02:46;7407.4
8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc;Ms. Amy Ramos MD;2021-02-12T19:39:48;1171.3
e4755b26-3c8d-4e49-a3fb-202273eb984b;William Pitts;2019-08-23T19:28:21;716.21
9298fe29-a5d8-4bec-ae01-5bad88560352;Kelly Wright;1988-03-15T13:26:57;5237.86
49d927a8-2e28-4dbf-a959-d2dd645c4a1f;Eileen Zuniga;1987-10-27T05:02:13;6155.61
3b193b0c-398a-406a-9b88-1f17d0af525e;Brandon Sanders;1974-08-20T00:19:38;88.27
a8c700b5-7379-44cc-9db9-14ebb6d8d3a5;Donald Rhodes II;2010-11-20T21:42:55;8140.1
f44002b2-16a3-4263-834c-ff3c409936ef;Rebecca Braun;1995-08-31T04:53:10;9155.32
9e7e0170-a481-4363-990c-ab8ec595bcf7;Dennis Griffin;1997-10-24T07:07:52;8658.8
e2d796df-40f2-4ed7-aafb-2c2bfb80d1c3;Stephanie Herman;2006-09-22T15:41:37;6699.9
cf7740f3-6b42-4142-94a2-f1099ceac06e;Alicia White;2019-05-18T23:41:37;8694.71
d00071b1-b286-4c8f-8909-d0454cde0dae;Meghan Moon;1972-01-18T13:35:31;8616.91
34f3b6ae-130d-49ec-b3b7-6e265dcdb9e8;Cindy Larson;1982-08-22T08:49:00;212.31
cc401018-6b3c-486a-8774-53988af57b7a;Timothy Hutchinson;1980-04-18T16:55:53;5679.7
2d16a10b-f48d-42d0-9bf3-e13c01dee1a1;Felicia Smith;1984-05-03T21:42:58;6974.77
b6ab174f-2d36-487f-8083-c02d8c00fe4c;John Sweeney;1983-10-27T14:40:53;8620.73
5ccd955c-9709-403c-ab57-84a27bba38d1;Jessica Phillips;1999-09-02T06:17:36;3652.47
bd1542c9-1802-47ed-9a91-e7527d6dc439;Abigail Adams;2005-08-13T20:38:19;4117.36
0eb5d9cf-b7e1-46f4-a7d2-9a38fe7654e0;Shane Sandoval;2016-03-21T09:05:54;6447.24
892b9dc9-5cee-44b5-bf1f-8ad9d1ee6a0c;Kevin Brown;1972-04-27T08:37:07;5324.63
ba143f63-7f33-45b1-a8c2-382beab603af;Kyle Miller;1971-03-18T03:45:29;3645.56
3ca8bf81-1b0e-45cf-955e-69fbd98043a8;Nicole Ray;1985-08-20T10:04:50;4181.11
1e510001-c47e-465a-a98d-01dfcac34232;Samantha Cochran;1976-05-15T21:57:02;2692.62
f4dfffb1-1bf9-4122-8f2e-b2eddac6c6f1;Sharon Washington;1981-11-12T08:59:49;2518.15
c52d96b8-8840-4007-864e-5b83ef982d94;Ellen Sutton;2014-06-27T09:50:55;5243.63
4bc7051b-9711-4924-80d5-59d4628d87fd;Scott Boyd;2014-04-08T11:36:05;3918.21
43a3da0d-e567-41cc-9464-fe66b86adf6c;Kevin Haas;2016-02-06T09:15:05;5652.1
7a79fcf0-f582-475a-a05a-561e0093a93b;Sarah Sanchez;2014-04-30T10:26:14;5676.11
6ee62716-408a-4f7d-90de-afaa1ce64f08;Robert Rodriguez;2018-10-19T07:12:25;4799.86
5fb786f4-f61e-4233-88dd-9e8635a55bfe;Brittany Ellis;2006-09-28T06:13:44;9441.48
2e7081b4-80f7-4263-9f2a-e264c8bb01fe;Ashley Clark;2019-09-28T20:24:40;6165.95
b26d1e8a-0111-4ca2-9949-07f1283d53d5;Jessica Bridges;1973-02-17T02:55:35;5124.94
7ef4823b-ccfc-480e-9ac7-256312dd9cc4;Cassie Velasquez;1985-08-24T17:43:37;3148.71
649ddd51-0339-423b-b63b-29eab9be64e1;Dennis Macias;1996-04-25T09:32:36;7527.88
6766ec38-efda-4524-9ea3-247219cf40ca;Tracy Griffith;1991-04-01T15:52:42;3079.11
3847cd1e-8731-419c-8db3-c99f5cdaabc5;Alyssa Kane;1979-05-19T13:51:27;243.14
e53d1459-7228-4f11-9363-8d54b112757e;Walter Odom;1981-03-22T14:20:16;1699.17
6aa33909-aff3-4c60-a7a2-d842dac513d3;Earl Mercer;2008-08-27T04:41:01;4386.1
e385e092-afe0-4a0e-a7b1-fd171d668bc2;Thomas Ortiz;1979-08-21T08:08:52;8985.97
4aea3cde-390c-46c3-bd55-0d82be187b30;Natasha Roberts;1973-05-17T12:21:01;9785.9
ee6d6c4d-fbac-46f5-87c8-a4cc6445d014;Rebecca Garcia;1977-09-07T12:44:40;1022.5
f66221f8-04e9-4690-8b4e-3fdc490768b0;Juan Oliver;2022-01-06T21:26:51;9233.2
1745c170-d7bc-4fdf-8948-aff1182e1a8e;Tracy Harris;1986-01-28T05:27:48;2345.62
37c6c427-bc67-4332-a89d-d1141841c249;Rebecca Clark;1999-12-05T01:45:45;1.9
5937d3db-ea80-4229-b445-6af356dcae4e;Michelle Smith;1996-06-19T02:52:24;6088.68
53bcb098-efb1-4a07-aa8c-fe717bcaf161;Adrienne Solis;1997-05-18T02:45:17;6210.75
7d79ab44-c633-4f19-9958-07d2be77e40e;Mary Holland;2006-10-31T17:13:22;6510.16
e086f2af-3059-4498-9314-0bbacfdc16d0;Frank Wilson;1986-06-03T06:15:28;731.53
2ecb559c-510c-4f3a-9180-d2a0acdffd0f;Kevin Wilkins;1977-05-31T22:35:10;5201.5
8fbd4130-9758-4cd6-9ac2-4c5acd8801de;Linda Wright;2021-04-08T15:48:20;6317.98
4d09bdc7-9670-46cb-aee2-c023cce6ba76;Thomas Rogers;2010-03-19T02:47:48;4909.1
2ed3dea2-f3f9-4d86-b11f-02ace9052731;David Lowe;1983-08-11T11:52:34;6702.94
ef5e39f3-b00f-4cf4-953a-1c3a83ff0b3a;Anna Trevino;2008-07-24T21:49:46;638.41
22a7c349-46a6-452d-b251-0186fd951b75;Donald Reilly;1974-12-26T20:27:49;392.1
964cc436-f18e-44f8-a3b1-fa5b983203de;Austin Sanchez;1973-10-22T15:59:28;8779.9
dc91b762-b04e-432e-961f-7e5ee771ebab;Richard Campos;1981-11-28T18:54:25;2128.71
a73d23a6-796e-46fb-872f-e36142b28540;Dana Glenn;2021-08-19T15:11:16;5731.17
61f53510-3206-4b53-9963-03d936d64282;David Smith DDS;1988-01-17T17:16:01;55.37
23f2da2d-4cc5-42e1-bc62-a7d0e42ea50a;Christian Miller;1977-04-21T19:49:37;3775.38
ce0efed3-15e2-4b52-9d3e-ef19d02cf526;Michael Martin;1988-10-06T12:56:39;8185.43
425aaf83-4eaa-4a65-942f-4290d7bda791;Jessica Barnes;2014-02-16T12:07:17;250.3
6a76c29d-d45b-475b-9810-30291d04fa25;Eric Alvarez;2000-03-20T09:54:19;8652.82
4e2cf688-1adf-4bdb-afed-84ebfedb852f;Christopher Morrison;2008-08-31T00:18:44;6984.14
ed9a79a2-846f-4856-a956-2672234e8815;Crystal Lee;1990-04-09T07:22:52;6685.24
98f1d552-8086-4f58-a959-642a7ddf20e5;Donald Jordan;2007-10-08T07:51:47;4858.58
6d096ec0-fe51-494d-8834-bb3a05147fea;Nathan Miller;1989-06-09T12:54:03;8187.75
fb306736-05fc-47b7-a7fc-fdcd398e0b7a;Bradley Schmidt;1975-08-20T04:32:45;8312.83
aa3091ca-61a9-43ed-947a-59ff1905ccd1;Sheryl West;1970-12-25T22:23:45;4317.85
364ac7f4-3c6c-4da8-bf42-542c5baf6653;Corey Hernandez;2014-06-11T04:06:45;4410.2
2732acd6-2f34-4ad2-a688-f05e7e6f332d;Michael Moore;2013-01-17T20:34:20;8146.27
3df41cf4-88e0-4c19-827f-2b36701688a2;Patrick West;2006-08-19T23:37:09;1249.8
4700a3cd-6d39-44c0-9b20-bbf65e4baa2a;Andrea Day;1993-10-25T05:30:01;938.87
6f25cbe2-07fe-4ec8-918d-cca62f529eb6;Kevin Wilson;1980-09-30T21:24:46;3100.11
1cddac23-f10f-4f62-a46f-de3b87f6dfaa;Brandy Gutierrez;1982-08-29T22:09:18;5425.38
333ea67c-c5ad-4ab1-8e36-01575695ac3c;Dustin Smith;1987-03-06T08:26:46;2381.5
a3c9ce99-f131-4ac7-9f4b-6e251f1472db;Cody Duncan;1997-10-02T08:44:04;8718.99
71494031-67ef-4e9e-803f-00347399a177;Rachel Acosta;2005-07-23T14:54:31;400.16
6db7d4f3-109d-4c8d-8562-daff16b26435;Penny Holland;1975-09-09T13:54:54;7183.61
dcde33b7-6495-4fe3-b1db-bb3262740d4e;Chelsea Cantrell;2003-07-23T17:22:25;5733.1
4b4f8248-4e49-420d-a225-137e808a8459;Melissa Shah;1973-10-31T21:30:33;695.4
9a4a2a9c-6735-4173-92ec-038246501244;Mitchell Gonzalez;2002-10-27T05:25:45;2747.7
4544469e-c12c-4611-9e41-538007c57156;Donald Prince;2019-07-29T15:35:52;5296.22
